fips,year,g,ytilde0_hat,ytilde
08075,1977,1986,-0.06666388230601109,-0.12725820754099448
08075,1978,1986,-0.034257776576551754,-0.05789673310643373
08075,1979,1986,-0.05948010015444727,-0.07605593956508283
08075,1980,1986,-0.03365702968507966,0.050834542398966676
08075,1981,1986,0.003400730986117166,0.11514173038068165
08075,1982,1986,0.004373108853055849,-0.002753456748942895
08075,1983,1986,0.03770600088596818,-0.0050281786421866315
08075,1984,1986,0.05566262451364777,-0.011566973765241073
08075,1985,1986,0.09291634144821584,0.11458321658923332
08075,1986,1986,0.12441338540822952,0.017897273763553656
08075,1987,1986,0.12363385966549233,-0.07711327455712169
08075,1988,1986,0.15696005981178185,-0.0725520251764058
08075,1989,1986,0.14302330710443364,-0.17505252997458687
08075,1990,1986,0.12471064909806953,-0.18073082987227362
08075,1991,1986,0.12806616204749485,-0.06582650282741476
08075,1992,1986,0.19316618703085617,-0.18919255695375004
08075,1993,1986,0.21769595210293913,-0.32453247237653393
08075,1994,1986,0.2102350793282288,-0.2835334328533152
08075,1995,1986,0.23350261707983028,-0.304236739493736
08075,1996,1986,0.31593433147870864,-0.22568494974265363
08075,1997,1986,0.3196476034800758,-0.5236368658438524
08075,1998,1986,0.3902909488677248,-0.360682460370656
08075,1999,1986,0.39663094484031614,-0.5258463799967021
08083,1977,1986,0.06893124329191376,0.01389912435431867
08083,1978,1986,0.03542294643144993,-0.06040665799904016
08083,1979,1986,0.06150312752493117,0.05929788156773025
08083,1980,1986,0.03480176703564403,0.0023429813308192826
08083,1981,1986,-0.0035163960883396505,0.05640219719620493
08083,1982,1986,-0.00452184631114461,0.13744789063570056
08083,1983,1986,-0.03898845117817907,0.08954967359182703
08083,1984,1986,-0.05755581253134916,-0.047279467994487734
08083,1985,1986,-0.0960765967508612,-0.2512536226830729
08083,1986,1986,-0.1286449129826933,-0.5534216051913528
08083,1987,1986,-0.12783887413877673,-0.6074371072622484
08083,1988,1986,-0.16229855951584268,-0.39343760468381245
08083,1989,1986,-0.14788779227070084,-0.5128304812455737
08083,1990,1986,-0.12895228715619486,-0.6853167166574603
08083,1991,1986,-0.13242192725942575,-0.44849598953318154
08083,1992,1986,-0.19973612357098852,-0.31845540541605694
08083,1993,1986,-0.22510019097281717,-0.3234083071197405
08083,1994,1986,-0.21738556022204855,-0.4648012230353014
08083,1995,1986,-0.2414444696356518,-0.4398790061333729
08083,1996,1986,-0.32667983792872046,-0.40752618592814077
08083,1997,1986,-0.3305194051258475,-0.5474480905800188
08083,1998,1986,-0.4035654603423412,-0.7785260765886721
08083,1999,1986,-0.4101210912137979,-0.7938256522406086
08123,1977,1986,0.06551371248323107,-0.004148198244646739
08123,1978,1986,0.033666717978538825,-0.03272948410930576
08123,1979,1986,0.058453874049889776,0.09390578028076435
08123,1980,1986,0.03307633593414432,0.1263105795260837
08123,1981,1986,-0.0033420572632507114,0.025792276104299017
08123,1982,1986,-0.004297658434320434,0.0029425197985948337
08123,1983,1986,-0.037055449150056964,-0.06158570504067873
08123,1984,1986,-0.054702262339142986,-0.042298027114973547
08123,1985,1986,-0.09131323091399446,-0.10818974120013936
08123,1986,1986,-0.1222668479355156,-0.08960833041815919
08123,1987,1986,-0.12150077155927735,-0.1329593825073041
08123,1988,1986,-0.15425198584530395,-0.07037744813035873
08123,1989,1986,-0.14055568766651078,-0.1176249456281595
08123,1990,1986,-0.12255898285526852,-0.10185248995718554
08123,1991,1986,-0.12585660224072973,-0.08272396914851798
08123,1992,1986,-0.18983343905070538,0.036013765942517484
08123,1993,1986,-0.21393998551370277,-0.0676391342899767
08123,1994,1986,-0.2066078371759774,0.16667064189990244
08123,1995,1986,-0.22947393386464407,0.22562624300720158
08123,1996,1986,-0.3104834318089452,0.25246734996442344
08123,1997,1986,-0.31413263773357025,0.3060570859476148
08123,1998,1986,-0.38355715455566824,0.33129452807000126
08123,1999,1986,-0.38978776487905975,0.37347010002547565
12053,1977,1986,-0.5651910442040188,-0.5098053633177522
12053,1978,1986,-0.2904449582838558,-0.4404370075636914
12053,1979,1986,-0.5042853604195263,-0.46366190164295085
12053,1980,1986,-0.28535169411818906,-0.5913233090306014
12053,1981,1986,0.028832144642845257,0.09524276305090387
12053,1982,1986,0.03707617788791167,0.2868215724706793
12053,1983,1986,0.3196797617587357,0.398061732916126
12053,1984,1986,0.47191996301073597,0.7507666179954311
12053,1985,1986,0.7877651620358592,0.47433489512185534
12053,1986,1986,1.0548040224998083,0.5606908203115359
12053,1987,1986,1.048195031944786,0.4366289631443212
12053,1988,1986,1.330741880530217,0.4826610869879058
12053,1989,1986,1.2125830283451402,0.5070410145660948
12053,1990,1986,1.057324289388757,0.500608740296199
12053,1991,1986,1.0857730655794409,0.3565692358064172
12053,1992,1986,1.6377053837297144,0.28898036023582185
12053,1993,1986,1.8456741226568758,0.3875703057947184
12053,1994,1986,1.7824192036760826,0.3584006630872769
12053,1995,1986,1.9796865019939047,0.3965562988897664
12053,1996,1986,2.6785606918103073,0.7928175524685883
12053,1997,1986,2.7100426278642633,0.8666323622319296
12053,1998,1986,3.3089724345987603,0.727942916246296
12053,1999,1986,3.362724313727994,0.8003333765508909
12061,1977,1986,0.04207233346743919,0.00866470816631093
12061,1978,1986,0.021620471987599057,0.0026407394059821954
12061,1979,1986,0.037538566939251596,0.22035980585952242
12061,1980,1986,0.021241333799524118,-0.03817313866548844
12061,1981,1986,-0.0021462399598061446,-0.06354970997830289
12061,1982,1986,-0.0027599186784623567,-0.11412996246508733
12061,1983,1986,-0.02379668552329373,-0.03634249986727056
12061,1984,1986,-0.03512931469339101,0.057591726314634606
12061,1985,1986,-0.0586405586767227,-0.037061668770300926
12061,1986,1986,-0.07851870094634562,0.04893260181515924
12061,1987,1986,-0.0780267333941958,0.38370134385798416
12061,1988,1986,-0.09905927691335545,0.4877432451550794
12061,1989,1986,-0.09026363394937045,0.49985693176781876
12061,1990,1986,-0.07870630743810832,0.2711479328058619
12061,1991,1986,-0.08082400978125254,0.3033192229361008
12061,1992,1986,-0.12190937512595336,0.20621178729331557
12061,1993,1986,-0.13739038853668234,0.22848942252220183
12061,1994,1986,-0.1326817469683012,0.4319365853842507
12061,1995,1986,-0.14736615437736894,0.47734099056648915
12061,1996,1986,-0.199389745811221,0.486303895173692
12061,1997,1986,-0.2017332339564162,0.5781933990641335
12061,1998,1986,-0.2463170517839095,0.6243062527561998
12061,1999,1986,-0.2503182952685997,0.5945522629131839
12089,1977,1986,-0.054066277746725976,0.14459970268000866
12089,1978,1986,-0.02778401736146889,0.10022063854724984
12089,1979,1986,-0.04824002899488274,-0.09452621597874976
12089,1980,1986,-0.02729679478807124,-0.22944853192821058
12089,1981,1986,0.0027580881832429513,-0.02412086520510491
12089,1982,1986,0.0035467138979492674,-0.1398540634268094
12089,1983,1986,0.0305806239615785,-0.036360280429573164
12089,1984,1986,0.045143949211539317,0.1379647353430523
12089,1985,1986,0.07535775820688864,0.14152488039813693
12089,1986,1986,0.10090274400783386,0.041383736929347395
12089,1987,1986,0.1002705267732587,-0.04293697931871786
12089,1988,1986,0.1272990095292022,-0.0797531724639625
12089,1989,1986,0.11599591230927062,-0.526796274714414
12089,1990,1986,0.10114383319530622,-0.18735296161608972
12089,1991,1986,0.10386524828291813,-0.29893313153609136
12089,1992,1986,0.1566631938917931,-0.5447048511509066
12089,1993,1986,0.17655752115826234,-0.6879610789435199
12089,1994,1986,0.1705065441416702,-0.12914373623633157
12089,1995,1986,0.18937716965948653,-0.28950933614432295
12089,1996,1986,0.25623160134965356,0.0558662991629494
12089,1997,1986,0.2592431690596391,0.005281687670751448
12089,1998,1986,0.31653690294621367,0.15293065413989726
12089,1999,1986,0.3216788174478888,0.17713352415332195
12091,1977,1986,-0.20320195187138523,-0.22128137394917557
12091,1978,1986,-0.10442306727913808,-0.16444778249220493
12091,1979,1986,-0.1813046589967253,-0.16655010643392443
12091,1980,1986,-0.1025918966856308,-0.05775887455940476
12091,1981,1986,0.010365960551118372,-0.048009764290829815
12091,1982,1986,0.013329920549899565,0.13998810385738591
12091,1983,1986,0.11493379491644218,0.04222075375215295
12091,1984,1986,0.16966839548193177,0.18633306066231847
12091,1985,1986,0.2832235580933617,0.2895059834536825
12091,1986,1986,0.37923148006637425,0.408572724014053
12091,1987,1986,0.37685536354002086,0.5018109015970177
12091,1988,1986,0.4784388399882842,0.45942254110173264
12091,1989,1986,0.4359574354417835,0.3066737295977221
12091,1990,1986,0.38013758634021383,0.28974969156860586
12091,1991,1986,0.3903657152350029,0.2505062952933338
12091,1992,1986,0.5888007851094461,0.2985789077789288
12091,1993,1986,0.6635713500566414,0.4004000509782054
12091,1994,1986,0.6408294415742349,0.40803504052672357
12091,1995,1986,0.7117525400020059,0.3124231556930027
12091,1996,1986,0.9630173131075813,0.4666248506592948
12091,1997,1986,0.974335947612598,0.43576352462132684
12091,1998,1986,1.1896679260833494,0.34128633961844324
12091,1999,1986,1.2089932265597534,0.33271324985534745
12095,1977,1986,-0.1609805823095539,-0.0965235511092235
12095,1978,1986,-0.08272600741446204,-0.14118695953002103
12095,1979,1986,-0.14363311627636963,-0.13580170685438198
12095,1980,1986,-0.0812753180596791,-0.09049369208333236
12095,1981,1986,0.008212117798814745,-0.04423434675697724
12095,1982,1986,0.010560225197153234,0.032195267638438274
12095,1983,1986,0.09105281254584818,0.07098542936539509
12095,1984,1986,0.13441463948878193,0.16150020620635175
12095,1985,1986,0.22437527241131572,0.24355935312375543
12095,1986,1986,0.30043463622750644,0.2830562207886347
12095,1987,1986,0.29855222998817166,0.3122405584948611
12095,1988,1986,0.3790286577048736,0.33273575818531587
12095,1989,1986,0.3453740536115434,0.3962748930522739
12095,1990,1986,0.3011524714365372,0.3839013741449486
12095,1991,1986,0.3092553962867004,0.35650992762227673
12095,1992,1986,0.46645956093588475,0.38687427849063205
12095,1993,1986,0.5256942728762124,0.4035110941687581
12095,1994,1986,0.5076776857489117,0.39561717999554613
12095,1995,1986,0.5638643590507844,0.38232865758231505
12095,1996,1986,0.762921253514156,0.44046151841224734
12095,1997,1986,0.7718880983539136,0.49484757984066974
12095,1998,1986,0.9424783262766765,0.6169876089888158
12095,1999,1986,0.9577882093528373,0.6037771350282704
12111,1977,1986,-0.0927121712620832,-0.10988961337374392
12111,1978,1986,-0.04764368259328123,-0.06099762054798252
12111,1979,1986,-0.08272139337597102,-0.10131270943565185
12111,1980,1986,-0.04680819946867624,-0.09007738300764268
12111,1981,1986,0.0047295348349782225,0.03725980420937236
12111,1982,1986,0.006081860265370226,0.10684408847418836
12111,1983,1986,0.05243926832375506,0.054292331605614086
12111,1984,1986,0.07741227480747866,0.09924476123037951
12111,1985,1986,0.12922253345296725,0.06463634084546466
12111,1986,1986,0.17302675296219974,0.15254845044730447
12111,1987,1986,0.17194263482110353,0.21728825411415964
12111,1988,1986,0.2182907362007115,0.29685348343495455
12111,1989,1986,0.1989083276288594,0.32687893773195387
12111,1990,1986,0.17344016966055434,0.20810927280447777
12111,1991,1986,0.1781068179336208,0.34036473460416583
12111,1992,1986,0.26864406924037626,0.402867410844961
12111,1993,1986,0.30275861075390814,0.4617267142709769
12111,1994,1986,0.2923824716734036,0.34335963903403566
12111,1995,1986,0.3247415823380243,0.2763674123032247
12111,1996,1986,0.4393827187137079,0.36545947854012684
12111,1997,1986,0.4445469170445696,0.40829521143514813
12111,1998,1986,0.5427934893945217,0.31918635627137504
12111,1999,1986,0.5516107795384351,0.34953888227870933
12113,1977,1986,-0.19648502104482513,-0.016345324581981013
12113,1978,1986,-0.1009713163823005,0.007055730303189844
12113,1979,1986,-0.1753115529177794,-0.1598550372651698
12113,1980,1986,-0.0992006759465744,-0.21159096003914069
12113,1981,1986,0.010023309118238519,-0.31541783335160545
12113,1982,1986,0.01288929410201048,-0.03883302122096921
12113,1983,1986,0.11113460724635316,0.19756057090740697
12113,1984,1986,0.1640599312648808,0.1191042406762427
12113,1985,1986,0.2738614775097586,0.41832163457202676
12113,1986,1986,0.36669581495390463,0.16006584942691682
12113,1987,1986,0.3643982420153288,0.1263963780412124
12113,1988,1986,0.46262383150364617,0.2428750701830974
12113,1989,1986,0.4215466686641079,0.11889581399141591
12113,1990,1986,0.3675719694821688,0.15901966846692972
12113,1991,1986,0.3774620030307334,0.35412180295202866
12113,1992,1986,0.5693377134815334,0.32782587329533375
12113,1993,1986,0.6416367041747028,0.2110289449598196
12113,1994,1986,0.6196465395841906,0.28615921458473814
12113,1995,1986,0.6882252434736346,0.25342771820250765
12113,1996,1986,0.9311843478365707,0.16276043629236014
12113,1997,1986,0.942128839847772,0.24099946198416078
12113,1998,1986,1.1503429240718686,0.45776361546595734
12113,1999,1986,1.1690294181524328,0.40312462873124144
13067,1977,1986,-0.4055099663100122,-0.48012634667256515
13067,1978,1986,-0.20838675073924995,-0.3202695697220137
13067,1979,1986,-0.3618117123606404,-0.2424459326894728
13067,1980,1986,-0.2047324653406972,-0.1573190416033543
13067,1981,1986,0.02068631858672053,-0.08289098922914873
13067,1982,1986,0.02660119936508395,0.11297955838650653
13067,1983,1986,0.22936196663085032,0.2599042707460444
13067,1984,1986,0.3385903762346718,0.38908214844407985
13067,1985,1986,0.5652011432121188,0.5210859023399226
13067,1986,1986,0.7567946237187054,0.6223725188096627
13067,1987,1986,0.7520528438111972,0.742838817501259
13067,1988,1986,0.9547729049760719,0.7306478281270636
13067,1989,1986,0.8699969824625082,0.819142365279713
13067,1990,1986,0.7586028500728035,0.8116660439719969
13067,1991,1986,0.7790141117036246,0.857356931723865
13067,1992,1986,1.1750112847546073,1.0155024421603396
13067,1993,1986,1.324223479782678,1.0046887901080654
13067,1994,1986,1.2788397102982045,0.9491612158397555
13067,1995,1986,1.4203738982781036,0.9434069451192033
13067,1996,1986,1.9217980663954715,0.9944388366297363
13067,1997,1986,1.9443855418332554,1.070470095843857
13067,1998,1986,2.3741021982481043,1.413712270930683
13067,1999,1986,2.4126677822542923,1.3715606982755388
13071,1977,1986,-0.043827834958149646,-0.10556329763656674
13071,1978,1986,-0.022522603333212866,-0.06233930052657549
13071,1979,1986,-0.039104893424850296,0.13722754245180485
13071,1980,1986,-0.02212764530346298,-0.09721731560490604
13071,1981,1986,0.0022357935247819967,0.006899527441969255
13071,1982,1986,0.002875078474817128,-0.010749961144945253
13071,1983,1986,0.024789621105115952,0.007141959629701156
13071,1984,1986,0.0365951132177256,0.018089298125836983
13071,1985,1986,0.06108738250817839,0.10651154726368112
13071,1986,1986,0.0817949560337093,0.08433062686378118
13071,1987,1986,0.08128246074515884,0.09587499782460657
13071,1988,1986,0.1031926038281718,0.12369675454302193
13071,1989,1986,0.09402995568376386,0.08215791957086022
13071,1990,1986,0.08199039055517258,0.14337725271454388
13071,1991,1986,0.08419645570859802,0.09250690098757214
13071,1992,1986,0.12699614051610744,-0.00692479363990256
13071,1993,1986,0.14312311149278117,-0.054041286828816204
13071,1994,1986,0.13821799811950455,0.13776041958580293
13071,1995,1986,0.15351512407713505,0.06510119517483154
13071,1996,1986,0.20770944113486817,-0.018219834428866377
13071,1997,1986,0.21015071318205533,0.076790874286145
13071,1998,1986,0.2565948261775906,-0.008497192197718106
13071,1999,1986,0.260763024720942,-0.033366215272793986
13121,1977,1986,0.02234459383097556,0.03839884457284182
13121,1978,1986,0.011482621123707555,0.049101806406512516
13121,1979,1986,0.019936712849635965,0.005820643668102754
13121,1980,1986,0.01128126103454343,0.01363369356412214
13121,1981,1986,-0.001139866896206092,0.03810393709420801
13121,1982,1986,-0.001465791335878518,-0.07982338221028584
13121,1983,1986,-0.012638406970057203,-0.04756847663044983
13121,1984,1986,-0.018657160268798403,-0.022389440548205464
13121,1985,1986,-0.031143969389454733,0.004722374083159231
13121,1986,1986,-0.04170124013063728,0.09155705093673916
13121,1987,1986,-0.04143995642648251,0.036827744475694146
13121,1988,1986,-0.05261032905465288,0.037120147192119646
13121,1989,1986,-0.047938967774807884,0.08065062894907893
13121,1990,1986,-0.04180087783819956,0.03555999690620304
13121,1991,1986,-0.042925588421440314,0.1201409770521602
13121,1992,1986,-0.06474600400963365,0.12647508104689553
13121,1993,1986,-0.07296796196265136,0.0645458602448814
13121,1994,1986,-0.07046720494087716,0.04901993351238154
13121,1995,1986,-0.07826608587193187,0.041533237002350454
13121,1996,1986,-0.10589578749325242,0.052864928786381604
13121,1997,1986,-0.10714041279535551,0.08476630984550315
13121,1998,1986,-0.13081885462840795,0.11138425157895071
13121,1999,1986,-0.13294391290580143,0.15448479168120333
13185,1977,1986,-0.013401349121209827,0.002388964486809364
13185,1978,1986,-0.006886793990055052,0.10868169128931005
13185,1979,1986,-0.01195720321650692,-0.025730330131599644
13185,1980,1986,-0.006766026663766688,-8.250967612077904e-5
13185,1981,1986,6.836443008684911e-4,-0.11711449197184542
13185,1982,1986,8.791200940838461e-4,-0.016553582943648948
13185,1983,1986,0.007579985808776438,-0.07677671936869324
13185,1984,1986,0.011189781307455349,0.032169173426052744
13185,1985,1986,0.01867884509181668,0.09301780488973677
13185,1986,1986,0.02501065277827324,0.20812329071232671
13185,1987,1986,0.024853945783930523,0.2520612196687422
13185,1988,1986,0.03155346623780406,0.30486820695653716
13185,1989,1986,0.028751779894518624,0.3373880548555057
13185,1990,1986,0.025070411291441105,0.21653234467377036
13185,1991,1986,0.025744965472212757,0.0039022123303080747
13185,1992,1986,0.03883193449386005,-0.06373871046307666
13185,1993,1986,0.04376311963071188,-0.1251686548451003
13185,1994,1986,0.04226327057685911,0.02690688837804789
13185,1995,1986,0.04694071188111427,-0.03663639304412314
13185,1996,1986,0.06351184673114112,0.007126451141579615
13185,1997,1986,0.06425832072501844,0.06448054083353139
13185,1998,1986,0.07845965586905229,-0.012086367812692345
13185,1999,1986,0.07973417659176901,0.0015254027789213251
13207,1977,1986,0.13716828334478356,0.3440423111213593
13207,1978,1986,0.07048915007146268,0.3287900986526
13207,1979,1986,0.12238686000778645,0.0290141961540904
13207,1980,1986,0.06925304714769835,-0.27871588239794054
13207,1981,1986,-0.0069973787206366,0.09366573447898441
13207,1982,1986,-0.008998153325364574,0.05681075415276071
13207,1983,1986,-0.07758425153793928,-0.3767516747387232
13207,1984,1986,-0.1145319832402541,-0.2731645157266076
13207,1985,1986,-0.19118561071232867,0.07630897830347694
13207,1986,1986,-0.25599424922813097,0.48530844575913656
13207,1987,1986,-0.25439028911876477,0.455684290799772
13207,1988,1986,-0.32296261803725346,0.16654416117357718
13207,1989,1986,-0.29428621369145763,-0.39621597012615384
13207,1990,1986,-0.2566059020246021,-0.45693167498140985
13207,1991,1986,-0.26351023965230064,-1.2860032727415018
13207,1992,1986,-0.39746071423882207,-0.02279319211205655
13207,1993,1986,-0.44793340873842014,-0.22530253396625044
13207,1994,1986,-0.4325818409124856,-0.2435826257303817
13207,1995,1986,-0.48045736361901914,-0.4600664537465531
13207,1996,1986,-0.6500696989066397,-0.41380752097924045
13207,1997,1986,-0.6577101652041428,0.18450493099469112
13207,1998,1986,-0.8030666323249108,0.26937113541100777
13207,1999,1986,-0.8161118726243158,-0.22201111315349875
13255,1977,1986,-0.04333994847510546,-0.07644283686394415
13255,1978,1986,-0.022271884269865715,0.05898412767219641
13255,1979,1986,-0.038669582190766154,-0.12323532276226301
13255,1980,1986,-0.021881322868063997,0.02052508263546604
13255,1981,1986,0.0022109049250904887,0.025086550093991078
13255,1982,1986,0.0028430734276389128,0.05347654865304763
13255,1983,1986,0.024513665857303184,-0.06347986106211645
13255,1984,1986,0.0361877405719755,0.057556709314329324
13255,1985,1986,0.060407364701258424,0.04752900231929347
13255,1986,1986,0.08088442386920364,-0.007926508602625781
13255,1987,1986,0.08037763362002247,0.38366046137373855
13255,1988,1986,0.10204387547766182,0.184520267696484
13255,1989,1986,0.09298322489217538,0.20653872790357253
13255,1990,1986,0.08107768283576139,0.36752116539300717
13255,1991,1986,0.08325919032235024,0.20153090942289464
13255,1992,1986,0.12558243389756804,-0.17222047595334955
13255,1993,1986,0.14152988126420085,-0.2486581307722734
13255,1994,1986,0.13667937105612513,-0.25763302632217455
13255,1995,1986,0.1518062111442556,-0.06990843311313599
13255,1996,1986,0.2053972432171035,0.08020057726869678
13255,1997,1986,0.20781133930101545,0.044780952641957916
13255,1998,1986,0.25373844170341653,0.10157209865301409
13255,1999,1986,0.2578602403337928,0.08181817559400828
13275,1977,1986,-0.058351167996748984,0.11507953308996033
13275,1978,1986,-0.029985971519591734,-0.06234940647314868
13275,1979,1986,-0.05206317418844134,-0.13319613872893843
13275,1980,1986,-0.029460135316009984,-0.08628936894864925
13275,1981,1986,0.002976673698237037,-0.059809022777304044
13275,1982,1986,0.0038278000099271564,-0.037558630061868215
13275,1983,1986,0.03300421631736116,0.054589822521598386
13275,1984,1986,0.048721722194732565,0.15851377629760321
13275,1985,1986,0.08133005252529753,0.05101943508074758
13275,1986,1986,0.10889954352906439,0.07318001717130773
13275,1987,1986,0.10821722146802015,0.046393395567923434
13275,1988,1986,0.1373877803398078,0.09409101512982865
13275,1989,1986,0.1251888838695629,-0.0076297683594024335
13275,1990,1986,0.10915973964883981,-0.018248570388369245
13275,1991,1986,0.1120968338151891,-0.15923917669954069
13275,1992,1986,0.16907915112097477,-0.09651239837906544
13275,1993,1986,0.19055015450585913,-0.044012720521369175
13275,1994,1986,0.18401962214530623,-0.03313273570544073
13275,1995,1986,0.20438579280998675,-0.09986544246779161
