fips,year,y,y0hat,tau_hat
35061,1977,5.08699233526604,5.16472937503821,-0.0777370397721731
35061,1978,5.14151593431342,4.99383116115551,0.147684773157907
35061,1979,5.26368466034512,5.36469624447262,-0.101011584127498
35061,1980,5.29634569968677,5.33518272075415,-0.0388370210673816
35061,1981,5.26768294191423,5.18023025910569,0.0874526828085411
35061,1982,5.22723522770527,5.11560512276137,0.111630104943896
35061,1983,4.66242477989956,4.72894102514617,-0.0665162452466124
35061,1984,4.60398920881262,4.58504934687959,0.0189398619330259
35061,1985,4.59029580655262,4.67190133944607,-0.0816055328934526
35061,1986,4.45092928354358,4.33774562526208,0.113183658281505
35061,1987,4.73020809358429,3.9984467868624,0.731761306721886
35061,1988,4.7428667960161,4.61463245551118,0.128234340504922
35061,1989,4.88268464243836,4.26728086962094,0.615403772817424
35061,1990,5.04567718573924,4.46600038032765,0.579676805411594
35061,1991,4.97791906020867,4.05261073347474,0.925308326733935
35061,1992,4.8216026526136,3.46173110893554,1.35987154367806
35061,1993,4.73769025831397,3.41648377335966,1.32120648495432
35061,1994,4.66335763960551,3.44313397865994,1.22022366094557
35061,1995,4.80738236660305,3.74647774445039,1.06090462215266
35061,1996,4.89363044930392,3.13078359429651,1.76284685500741
35061,1997,4.94451342270861,2.78901250288883,2.15550091981978
35061,1998,4.97673377016756,2.6353714354672,2.34136233470036
35061,1999,4.93447395864491,2.69899245394685,2.23548150469806
36001,1977,8.93297810947357,8.92156174728732,0.0114163621862549
36001,1978,8.99250701123071,8.99934202764291,-0.00683501641219664
36001,1979,9.02276380653288,9.03815098938372,-0.0153871828508425
36001,1980,9.02899106544577,9.01725998012959,0.0117310853161836
36001,1981,9.01422326028131,9.01511699811949,-0.0008937378381777
36001,1982,9.0420493429316,9.03785519492711,0.00419414800448692
36001,1983,9.00117931665119,9.02297128388043,-0.0217919672292375
36001,1984,9.04937106415138,9.05107314571296,-0.00170208156158402
36001,1985,9.12396903881309,9.1047006486502,0.0192683901628907
36001,1986,9.18543750194828,9.06741588161151,0.118021620336767
36001,1987,9.17550661209576,9.04219086142448,0.133315750671281
36001,1988,9.21502087520645,9.30995796522853,-0.0949370900220785
36001,1989,9.25373600792772,9.24983367686501,0.00390233106270799
36001,1990,9.25686683918923,9.30920360202973,-0.0523367628405023
36001,1991,9.22422590731368,9.29284201018349,-0.0686161028698127
36001,1992,9.22537433781524,9.26784613814166,-0.0424718003264193
36001,1993,9.20461685469415,9.37507601902593,-0.170459164331783
36001,1994,9.15657744512441,9.3578384486526,-0.201261003528185
36001,1995,9.184416435553,9.40163323230211,-0.217216796749106
36001,1996,9.21511546013799,9.29124028612776,-0.0761248259897656
36001,1997,9.08710582478977,9.27091744182962,-0.183811617039847
36001,1998,9.09121897058192,9.26506504176532,-0.173846071183398
36001,1999,9.10331182888399,9.19936858511089,-0.0960567562269041
36003,1977,5.3948936794014,,
36003,1978,5.47031488226684,,
36003,1979,5.51550481152189,,
36003,1980,5.46547647956277,,
36003,1981,5.47880978220306,,
36003,1982,5.77389391942659,,
36003,1983,5.71842916670335,,
36003,1984,5.72166250420553,,
36003,1985,5.73872483963527,,
36003,1986,5.71198505840051,,
36003,1987,5.81083544105526,,
36003,1988,5.82243904353143,,
36003,1989,5.83975553649591,,
36003,1990,5.93134034768338,,
36003,1991,6.00529535305071,,
36003,1992,5.91853915248841,,
36003,1993,5.7428612456393,,
36003,1994,5.69473352814762,,
36003,1995,5.66516719765185,,
36003,1996,5.70959614375754,,
36003,1997,5.51847500878697,,
36003,1998,5.37063805654383,,
36003,1999,4.90527480382559,,
36007,1977,8.05182316155677,8.01170732707032,0.0401158344864552
36007,1978,8.00471482612671,8.0501028522284,-0.0453880261016852
36007,1979,8.06410954737294,8.07081098458911,-0.00670143721616867
36007,1980,8.059660767906,8.05502485921917,0.00463590868682573
36007,1981,8.07206438605765,8.06060382327289,0.0114605627847659
36007,1982,8.09760454612745,8.10829854970489,-0.010694003577445
36007,1983,8.05209412660908,8.09909574246469,-0.0470016158556081
36007,1984,8.1330160339926,8.12662423574095,0.00639179825165392
36007,1985,8.18954157566384,8.14236059731245,0.0471809783513955
36007,1986,8.23702778942925,8.12628230181229,0.110745487616956
36007,1987,8.15316557886927,8.11596578780854,0.0371997910607327
36007,1988,8.20795919480977,8.1812063536438,0.026752841165969
36007,1989,8.23976184282236,8.17718160166471,0.0625802411576455
36007,1990,8.30894294025633,8.16781623492877,0.141126705327562
36007,1991,8.22333826798049,8.21280340676527,0.0105348612152216
36007,1992,8.15769614288544,8.26581813070978,-0.108121987824337
36007,1993,8.24470673641943,8.31643398764458,-0.0717272512251483
36007,1994,8.35466832563406,8.29870208127498,0.0559662443590838
36007,1995,8.39661738270481,8.30919005860805,0.0874273240967636
36007,1996,8.44894527330886,8.2792857463815,0.169659526927363
36007,1997,8.40786158771411,8.27515022245811,0.132711365256002
36007,1998,8.37262976967594,8.21662010014141,0.156009669534528
36007,1999,8.24433407743917,8.12565063351795,0.118683443921219
36009,1977,6.76947627835507,6.77843148594754,-0.00895520759246971
36009,1978,6.86759663593407,6.8508505481928,0.0167460877412662
36009,1979,6.95541447045761,6.96288947562798,-0.00747500517036936
