b,dgp_num,N,T0,twfe,parallel_trends,ar_error_term,instrument_noise,estimator,rel_year,estimate,std.error,ci_lower,ci_upper,selected_p,true_te
1671,1,300,12,TRUE,TRUE,FALSE,1,QLD ($p$ estimated),0,1.0422252963698622,0.15313998241977003,0.742070930827113,1.3423796619126114,2,1
1672,1,300,12,TRUE,TRUE,FALSE,1,Difference-in-means,0,0.9049281994613712,0.16599108657843717,0.5795856697676343,1.230270729155108,NA,1
1672,1,300,12,TRUE,TRUE,FALSE,1,TWFE,0,0.9445375331663728,0.11926295847526322,0.7107821345548568,1.1782929317778883,NA,1
1672,1,300,12,TRUE,TRUE,FALSE,1,TWFE with $\bm{w}_i' \bm{\beta}_t$,0,0.9426822718064132,0.12011527271353026,0.7072563372878939,1.1781082063249326,NA,1
1672,1,300,12,TRUE,TRUE,FALSE,1,Augmented Synthetic Control,0,1.0021302940841468,0.11452596002982832,0.7995062682624009,1.2266011757426103,NA,1
1672,1,300,12,TRUE,TRUE,FALSE,1,Generalized Synth ($p$ known),0,0.8772389898896605,0.13334969049333056,0.6158783991731694,1.1385995806061515,2,1
1672,1,300,12,TRUE,TRUE,FALSE,1,Generalized Synth ($p$ estimated),0,0.3747269690837031,0.08085104982766242,0.2162618233092315,0.5331921148581747,1,1
1672,1,300,12,TRUE,TRUE,FALSE,1,Factor Imputation ($\bm{F}$ known),0,0.926423122383807,0.09912881616106103,0.7321306427081273,1.1207156020594866,NA,1
1672,1,300,12,TRUE,TRUE,FALSE,1,QLD ($p$ known),0,0.9300994059329066,0.1564685754262745,0.6234209980974086,1.236777813768405,2,1
1672,1,300,12,TRUE,TRUE,FALSE,1,QLD ($p$ estimated),0,0.9300994059329066,0.1564685754262745,0.6234209980974086,1.236777813768405,2,1
1673,1,300,12,TRUE,TRUE,FALSE,1,Difference-in-means,0,0.8040184558803848,0.16497455270651373,0.48066833257561786,1.1273685791851518,NA,1
1673,1,300,12,TRUE,TRUE,FALSE,1,TWFE,0,0.953862358415982,0.11104034358818492,0.7362232849831394,1.1715014318488244,NA,1
1673,1,300,12,TRUE,TRUE,FALSE,1,TWFE with $\bm{w}_i' \bm{\beta}_t$,0,0.9559562755761972,0.11080985649548032,0.7387689568450557,1.1731435943073385,NA,1
1673,1,300,12,TRUE,TRUE,FALSE,1,Augmented Synthetic Control,0,0.993926089372706,0.08122083116407186,0.8001397037700597,1.1531189184542867,NA,1
1673,1,300,12,TRUE,TRUE,FALSE,1,Generalized Synth ($p$ known),0,0.990654075597928,0.14884048807445455,0.6989320795306337,1.2823760716652224,2,1
1673,1,300,12,TRUE,TRUE,FALSE,1,Generalized Synth ($p$ estimated),0,0.4139578444414391,0.07956077742439384,0.2580215861076198,0.5698941027752584,1,1
1673,1,300,12,TRUE,TRUE,FALSE,1,Factor Imputation ($\bm{F}$ known),0,0.9502908743657222,0.08805444989686062,0.7777041525678754,1.122877596163569,NA,1
1673,1,300,12,TRUE,TRUE,FALSE,1,QLD ($p$ known),0,0.9312492686001675,0.14521664727109845,0.6466246399488147,1.2158738972515206,2,1
1673,1,300,12,TRUE,TRUE,FALSE,1,QLD ($p$ estimated),0,0.9312492686001675,0.14521664727109845,0.6466246399488147,1.2158738972515206,2,1
1674,1,300,12,TRUE,TRUE,FALSE,1,Difference-in-means,0,1.1685785421330357,0.1621156151739056,0.8508319363921806,1.4863251478738904,NA,1
1674,1,300,12,TRUE,TRUE,FALSE,1,TWFE,0,1.1525839362912575,0.11229056928148393,0.9324944204995492,1.372673452082966,NA,1
1674,1,300,12,TRUE,TRUE,FALSE,1,TWFE with $\bm{w}_i' \bm{\beta}_t$,0,1.1610405704389537,0.11350614757942976,0.9385685211832714,1.383512619694636,NA,1
1674,1,300,12,TRUE,TRUE,FALSE,1,Augmented Synthetic Control,0,1.260724494475991,0.14814445957369163,0.9981983114778132,1.5510876352404266,NA,1
1674,1,300,12,TRUE,TRUE,FALSE,1,Generalized Synth ($p$ known),0,0.9876948308266184,0.1279709762113346,0.7368763263859706,1.238513335267266,2,1
1674,1,300,12,TRUE,TRUE,FALSE,1,Generalized Synth ($p$ estimated),0,0.5591097203201936,0.14598892041711914,0.272976694160756,0.8452427464796312,0,1
1674,1,300,12,TRUE,TRUE,FALSE,1,Factor Imputation ($\bm{F}$ known),0,1.0539620963187009,0.0914962410153376,0.8746294639286392,1.2332947287087626,NA,1
1674,1,300,12,TRUE,TRUE,FALSE,1,QLD ($p$ known),0,1.0174996479243426,0.1380497549914512,0.7469221281410983,1.2880771677075868,2,1
1674,1,300,12,TRUE,TRUE,FALSE,1,QLD ($p$ estimated),0,1.0174996479243426,0.1380497549914512,0.7469221281410983,1.2880771677075868,2,1
1675,1,300,12,TRUE,TRUE,FALSE,1,Difference-in-means,0,1.1598681569241531,0.15749248618866676,0.8511828839943663,1.46855342985394,NA,1
1675,1,300,12,TRUE,TRUE,FALSE,1,TWFE,0,1.1569254360662744,0.11871302695433088,0.924247903235786,1.3896029688967628,NA,1
1675,1,300,12,TRUE,TRUE,FALSE,1,TWFE with $\bm{w}_i' \bm{\beta}_t$,0,1.1540630553667108,0.11906544142503338,0.9206947901736454,1.3874313205597764,NA,1
1675,1,300,12,TRUE,TRUE,FALSE,1,Augmented Synthetic Control,0,1.059821359188482,0.11387377798658256,0.8384786107967446,1.2830139640421838,NA,1
1675,1,300,12,TRUE,TRUE,FALSE,1,Generalized Synth ($p$ known),0,1.0362834110436607,0.12931809557059493,0.7828246011759861,1.2897422209113354,2,1
1675,1,300,12,TRUE,TRUE,FALSE,1,Generalized Synth ($p$ estimated),0,0.5953740487067595,0.12908354007970274,0.3423749591536096,0.8483731382599093,0,1
1675,1,300,12,TRUE,TRUE,FALSE,1,Factor Imputation ($\bm{F}$ known),0,1.0599523647350078,0.0906208575447821,0.8823354839472348,1.2375692455227807,NA,1
1675,1,300,12,TRUE,TRUE,FALSE,1,QLD ($p$ known),0,1.0467564372747893,0.12706296223706107,0.7977130312901496,1.295799843259429,2,1
1675,1,300,12,TRUE,TRUE,FALSE,1,QLD ($p$ estimated),0,1.0467564372747893,0.12706296223706107,0.7977130312901496,1.295799843259429,2,1
1676,1,300,12,TRUE,TRUE,FALSE,1,Difference-in-means,0,1.2025543027500245,0.16331996085347134,0.8824471794772204,1.5226614260228282,NA,1
1676,1,300,12,TRUE,TRUE,FALSE,1,TWFE,0,1.1324653214515936,0.11719789218950076,0.9027574527601722,1.3621731901430152,NA,1
1676,1,300,12,TRUE,TRUE,FALSE,1,TWFE with $\bm{w}_i' \bm{\beta}_t$,0,1.124238298086948,0.11603682675449475,0.8968061176481381,1.3516704785257576,NA,1
1676,1,300,12,TRUE,TRUE,FALSE,1,Augmented Synthetic Control,0,1.0622618539144366,0.15759834857468777,0.7671965606642267,1.3711546171208246,NA,1
1676,1,300,12,TRUE,TRUE,FALSE,1,Generalized Synth ($p$ known),0,1.1621922412657988,0.1406116059630502,0.8865985577698828,1.4377859247617146,2,1
1676,1,300,12,TRUE,TRUE,FALSE,1,Generalized Synth ($p$ estimated),0,0.6591023223889031,0.08694307585109552,0.48869702501562184,0.8295076197621843,1,1
1676,1,300,12,TRUE,TRUE,FALSE,1,Factor Imputation ($\bm{F}$ known),0,1.2233481918531308,0.09077771225663296,1.0454238758301302,1.4012725078761314,NA,1
1676,1,300,12,TRUE,TRUE,FALSE,1,QLD ($p$ known),0,1.126535230601004,0.15769104707503356,0.8174607783339382,1.4356096828680696,2,1
1676,1,300,12,TRUE,TRUE,FALSE,1,QLD ($p$ estimated),0,1.126535230601004,0.15769104707503356,0.8174607783339382,1.4356096828680696,2,1
1677,1,300,12,TRUE,TRUE,FALSE,1,Difference-in-means,0,0.7828616373460385,0.17557762090431953,0.4387295003735723,1.1269937743185048,NA,1
1677,1,300,12,TRUE,TRUE,FALSE,1,TWFE,0,0.8957060946010712,0.12643610336322042,0.6478913320091592,1.1435208571929831,NA,1
1677,1,300,12,TRUE,TRUE,FALSE,1,TWFE with $\bm{w}_i' \bm{\beta}_t$,0,0.8869716565632147,0.12747277188123202,0.637125023676,1.1368182894504295,NA,1
1677,1,300,12,TRUE,TRUE,FALSE,1,Augmented Synthetic Control,0,0.8261185630020627,0.15782947766107502,0.5250881422208934,1.1354643392177697,NA,1
1677,1,300,12,TRUE,TRUE,FALSE,1,Generalized Synth ($p$ known),0,0.7841388782127905,0.13723262527506236,0.5151678751697872,1.0531098812557935,2,1
1677,1,300,12,TRUE,TRUE,FALSE,1,Generalized Synth ($p$ estimated),0,0.3980271809628575,0.0870278630712468,0.2274557036917305,0.5685986582339846,1,1
1677,1,300,12,TRUE,TRUE,FALSE,1,Factor Imputation ($\bm{F}$ known),0,0.8862582388503795,0.09633734095717202,0.6974370505743224,1.0750794271264366,NA,1
1677,1,300,12,TRUE,TRUE,FALSE,1,QLD ($p$ known),0,0.799731049928393,0.1427192639706599,0.5200012925458996,1.0794608073108862,2,1
1677,1,300,12,TRUE,TRUE,FALSE,1,QLD ($p$ estimated),0,0.799731049928393,0.1427192639706599,0.5200012925458996,1.0794608073108862,2,1
1678,1,300,12,TRUE,TRUE,FALSE,1,Difference-in-means,0,0.9707448592584358,0.17307575399893768,0.6315163814205179,1.3099733370963538,NA,1
1678,1,300,12,TRUE,TRUE,FALSE,1,TWFE,0,1.0025255159709676,0.12563891062856644,0.7562732511389774,1.248777780802958,NA,1
1678,1,300,12,TRUE,TRUE,FALSE,1,TWFE with $\bm{w}_i' \bm{\beta}_t$,0,1.0166047985571187,0.12619555055160503,0.7692615194759729,1.2639480776382646,NA,1
1678,1,300,12,TRUE,TRUE,FALSE,1,Augmented Synthetic Control,0,1.0533493516405903,0.1532509247559573,0.7666032920499617,1.3537211641622666,NA,1
1678,1,300,12,TRUE,TRUE,FALSE,1,Generalized Synth ($p$ known),0,1.026991792233514,0.1694528178886173,0.6948703720929996,1.3591132123740286,2,1
1678,1,300,12,TRUE,TRUE,FALSE,1,Generalized Synth ($p$ estimated),0,0.47906461574372183,0.09311332298207033,0.29656585621801834,0.6615633752694253,1,1
1678,1,300,12,TRUE,TRUE,FALSE,1,Factor Imputation ($\bm{F}$ known),0,1.0902792447589562,0.10569109154767228,0.8831247053255186,1.297433784192394,NA,1
1678,1,300,12,TRUE,TRUE,FALSE,1,QLD ($p$ known),0,1.008134640845255,0.16984714734097395,0.675234232056946,1.341035049633564,2,1
1678,1,300,12,TRUE,TRUE,FALSE,1,QLD ($p$ estimated),0,1.008134640845255,0.16984714734097395,0.675234232056946,1.341035049633564,2,1
1679,1,300,12,TRUE,TRUE,FALSE,1,Difference-in-means,0,1.164303423467686,0.16554680556903217,0.8398316845523831,1.4887751623829892,NA,1
1679,1,300,12,TRUE,TRUE,FALSE,1,TWFE,0,1.1526103779290864,0.11622607496301313,0.9248072710015808,1.380413484856592,NA,1
1679,1,300,12,TRUE,TRUE,FALSE,1,TWFE with $\bm{w}_i' \bm{\beta}_t$,0,1.1574446687503268,0.1170271753033744,0.928071405155713,1.3868179323449406,NA,1
1679,1,300,12,TRUE,TRUE,FALSE,1,Augmented Synthetic Control,0,1.133888136477594,0.15390549664988437,0.850773225072649,1.4355429099113677,NA,1
1679,1,300,12,TRUE,TRUE,FALSE,1,Generalized Synth ($p$ known),0,1.0410980922187822,0.13163143494010418,0.7831052205028508,1.2990909639347137,2,1
1679,1,300,12,TRUE,TRUE,FALSE,1,Generalized Synth ($p$ estimated),0,0.6175655044784965,0.14972318810347282,0.3241134481451739,0.911017560811819,0,1
1679,1,300,12,TRUE,TRUE,FALSE,1,Factor Imputation ($\bm{F}$ known),0,1.0979329056742968,0.09698178349700008,0.9078486100201766,1.288017201328417,NA,1
1679,1,300,12,TRUE,TRUE,FALSE,1,QLD ($p$ known),0,0.9965941997647304,0.13526000653158451,0.7314845869628248,1.2617038125666362,2,1
1679,1,300,12,TRUE,TRUE,FALSE,1,QLD ($p$ estimated),0,0.9965941997647304,0.13526000653158451,0.7314845869628248,1.2617038125666362,2,1
1680,1,300,12,TRUE,TRUE,FALSE,1,Difference-in-means,0,0.8274348178596855,0.16348051378286024,0.5070130108452795,1.1478566248740916,NA,1
1680,1,300,12,TRUE,TRUE,FALSE,1,TWFE,0,0.8125922204322333,0.11965259913840434,0.5780731261209608,1.0471113147435058,NA,1
1680,1,300,12,TRUE,TRUE,FALSE,1,TWFE with $\bm{w}_i' \bm{\beta}_t$,0,0.8152908638443055,0.12000865044233466,0.5800739089773296,1.0505078187112815,NA,1
1680,1,300,12,TRUE,TRUE,FALSE,1,Augmented Synthetic Control,0,0.8288323022425657,0.15356082454989806,0.53818742306538625,1.129811518360366,NA,1
1680,1,300,12,TRUE,TRUE,FALSE,1,Generalized Synth ($p$ known),0,0.7940747452184848,0.127081887693245,0.5449988222523607,1.0431506681846088,2,1
1680,1,300,12,TRUE,TRUE,FALSE,1,Generalized Synth ($p$ estimated),0,0.4071599567587127,0.1473577766610647,0.118344021661129,0.6959758918562964,0,1
1680,1,300,12,TRUE,TRUE,FALSE,1,Factor Imputation ($\bm{F}$ known),0,0.8672864913897349,0.09689523309764984,0.6773718345183413,1.0572011482611283,NA,1
1680,1,300,12,TRUE,TRUE,FALSE,1,QLD ($p$ known),0,0.7758861290518295,0.14220373806375114,0.4971668024468773,1.0546054556567817,2,1
1680,1,300,12,TRUE,TRUE,FALSE,1,QLD ($p$ estimated),0,0.7758861290518295,0.14220373806375114,0.4971668024468773,1.0546054556567817,2,1
1681,1,300,12,TRUE,TRUE,FALSE,1,Difference-in-means,0,1.32121834868118,0.1646785401066541,0.998448410072138,1.643988287290222,NA,1
1681,1,300,12,TRUE,TRUE,FALSE,1,TWFE,0,1.069859547909115,0.12351908730121856,0.8277621367987267,1.3119569590195037,NA,1
1681,1,300,12,TRUE,TRUE,FALSE,1,TWFE with $\bm{w}_i' \bm{\beta}_t$,0,1.092708121052476,0.12360217274601908,0.8504478624702787,1.3349683796346734,NA,1
1681,1,300,12,TRUE,TRUE,FALSE,1,Augmented Synthetic Control,0,1.0469621062148249,0.14163327184746968,0.8152515598865354,1.3245633190358652,NA,1
1681,1,300,12,TRUE,TRUE,FALSE,1,Generalized Synth ($p$ known),0,1.0351482427339802,0.12757859241079805,0.7850987964105011,1.2851976890574592,2,1
1681,1,300,12,TRUE,TRUE,FALSE,1,Generalized Synth ($p$ estimated),0,0.8856731054791888,0.1523198705113209,0.5871316451471953,1.1842145658111822,0,1
1681,1,300,12,TRUE,TRUE,FALSE,1,Factor Imputation ($\bm{F}$ known),0,1.1041389718262664,0.09222622694707248,0.92337556701000445,1.2849023766425285,NA,1
1681,1,300,12,TRUE,TRUE,FALSE,1,QLD ($p$ known),0,1.0498189877374209,0.13251665994171474,0.7900863342516597,1.3095516412231816,2,1
1681,1,300,12,TRUE,TRUE,FALSE,1,QLD ($p$ estimated),0,1.0011143479997515,0.12994657983802835,0.746419051517216,1.255809644482287,1,1
1682,1,300,12,TRUE,TRUE,FALSE,1,Difference-in-means,0,1.0398033397423858,0.16201383067600358,0.7222562316174188,1.3573504478673528,NA,1
1682,1,300,12,TRUE,TRUE,FALSE,1,TWFE,0,1.1113604504581944,0.1214357568234378,0.8733463670842564,1.3493745338321326,NA,1
1682,1,300,12,TRUE,TRUE,FALSE,1,TWFE with $\bm{w}_i' \bm{\beta}_t$,0,1.099428918425892,0.1225600720934342,0.8592111771227608,1.3396466597290229,NA,1
1682,1,300,12,TRUE,TRUE,FALSE,1,Augmented Synthetic Control,0,1.0083643852344584,0.09212401412803968,0.8575000528301742,1.188927452925416,NA,1
1682,1,300,12,TRUE,TRUE,FALSE,1,Generalized Synth ($p$ known),0,1.0452946791339597,0.15477608880214974,0.7419391194137731,1.3486502388541464,2,1
1682,1,300,12,TRUE,TRUE,FALSE,1,Generalized Synth ($p$ estimated),0,0.36711897760676054,0.08979800899292974,0.1911181140972144,0.5431198411163067,1,1
1682,1,300,12,TRUE,TRUE,FALSE,1,Factor Imputation ($\bm{F}$ known),0,0.9006055450583967,0.09336970506668398,0.7176009231276962,1.0836101669890974,NA,1
1682,1,300,12,TRUE,TRUE,FALSE,1,QLD ($p$ known),0,1.270054450856782,0.20702982512685955,0.8642759936081372,1.6758329081054266,2,1
1682,1,300,12,TRUE,TRUE,FALSE,1,QLD ($p$ estimated),0,1.270054450856782,0.20702982512685955,0.8642759936081372,1.6758329081054266,2,1
1683,1,300,12,TRUE,TRUE,FALSE,1,Difference-in-means,0,0.6793125636599338,0.16453997866368517,0.35681420547911086,1.0018109218407567,NA,1
1683,1,300,12,TRUE,TRUE,FALSE,1,TWFE,0,0.8571858441755638,0.11471609065543067,0.6323423064909196,1.0820293818602078,NA,1
1683,1,300,12,TRUE,TRUE,FALSE,1,TWFE with $\bm{w}_i' \bm{\beta}_t$,0,0.8317195598832744,0.1184510220339166,0.5995555566967978,1.063883563069751,NA,1
1683,1,300,12,TRUE,TRUE,FALSE,1,Augmented Synthetic Control,0,0.8433181292111939,0.12007369272665784,0.5700717232117322,1.0786625669554433,NA,1
1683,1,300,12,TRUE,TRUE,FALSE,1,Generalized Synth ($p$ known),0,0.8398302876701852,0.12172905500835723,0.60124572398171,1.0784148513586604,2,1
1683,1,300,12,TRUE,TRUE,FALSE,1,Generalized Synth ($p$ estimated),0,0.2685389181342451,0.14372028638671291,-0.01314766703149439,0.5502255032999845,0,1
1683,1,300,12,TRUE,TRUE,FALSE,1,Factor Imputation ($\bm{F}$ known),0,0.9203274596654822,0.09263913586471714,0.7387547533706367,1.1019001659603278,NA,1
1683,1,300,12,TRUE,TRUE,FALSE,1,QLD ($p$ known),0,0.9378784971006634,0.13080637698428343,0.681497998211468,1.1942589959898589,2,1
1683,1,300,12,TRUE,TRUE,FALSE,1,QLD ($p$ estimated),0,0.9378784971006634,0.13080637698428343,0.681497998211468,1.1942589959898589,2,1
1684,1,300,12,TRUE,TRUE,FALSE,1,Difference-in-means,0,1.0437843707236931,0.16114540500407737,0.7279393769157017,1.359629364531685,NA,1
1684,1,300,12,TRUE,TRUE,FALSE,1,TWFE,0,1.059644292433401,0.12540474809277458,0.8138509861715629,1.3054375986952391,NA,1
1684,1,300,12,TRUE,TRUE,FALSE,1,TWFE with $\bm{w}_i' \bm{\beta}_t$,0,1.0297231441657233,0.1259313886117342,0.7828976224867243,1.2765486658447225,NA,1
1684,1,300,12,TRUE,TRUE,FALSE,1,Augmented Synthetic Control,0,1.0482537243678045,0.1831308049029551,0.73253305309571215,1.4071901019775963,NA,1
1684,1,300,12,TRUE,TRUE,FALSE,1,Generalized Synth ($p$ known),0,0.912875513108616,0.13765724736130325,0.6430722660695403,1.1826787601476918,2,1
1684,1,300,12,TRUE,TRUE,FALSE,1,Generalized Synth ($p$ estimated),0,0.5214555963082546,0.08124690612286255,0.3622145864521372,0.6806966061643719,1,1
1684,1,300,12,TRUE,TRUE,FALSE,1,Factor Imputation ($\bm{F}$ known),0,1.0163145973561425,0.09419999307981368,0.8316826109197077,1.2009465837925772,NA,1
1684,1,300,12,TRUE,TRUE,FALSE,1,QLD ($p$ known),0,0.9584655041190928,0.12248340752367608,0.7183980253726878,1.198532982865498,2,1
1684,1,300,12,TRUE,TRUE,FALSE,1,QLD ($p$ estimated),0,0.8976195654306705,0.11222396769691316,0.6776605887447207,1.1175785421166202,1,1
1685,1,300,12,TRUE,TRUE,FALSE,1,Difference-in-means,0,1.3852155584594534,0.16893241232506584,1.0541080303023245,1.7163230866165824,NA,1
1685,1,300,12,TRUE,TRUE,FALSE,1,TWFE,0,0.969952116893635,0.11396039547519568,0.7465897417622516,1.1933144920250185,NA,1
1685,1,300,12,TRUE,TRUE,FALSE,1,TWFE with $\bm{w}_i' \bm{\beta}_t$,0,0.9424391279612412,0.11608793636969442,0.71490677267664,1.169971483245842,NA,1
1685,1,300,12,TRUE,TRUE,FALSE,1,Augmented Synthetic Control,0,1.0170845150224372,0.1208755868424967,0.7001808337876826,1.2540006652337308,NA,1
1685,1,300,12,TRUE,TRUE,FALSE,1,Generalized Synth ($p$ known),0,0.8822303164951848,0.1332984924218418,0.6209700721548896,1.14349056083548,2,1
1685,1,300,12,TRUE,TRUE,FALSE,1,Generalized Synth ($p$ estimated),0,0.4282470454835681,0.08805890834934486,0.2556547566009388,0.6008393343661975,1,1
1685,1,300,12,TRUE,TRUE,FALSE,1,Factor Imputation ($\bm{F}$ known),0,0.902125835383216,0.0872720973305858,0.7310725246152677,1.0731791461511642,NA,1
1685,1,300,12,TRUE,TRUE,FALSE,1,QLD ($p$ known),0,0.9959282298962616,0.1536630607517902,0.6947486308227527,1.2971078289697702,2,1
1685,1,300,12,TRUE,TRUE,FALSE,1,QLD ($p$ estimated),0,0.9959282298962616,0.1536630607517902,0.6947486308227527,1.2971078289697702,2,1
1686,1,300,12,TRUE,TRUE,FALSE,1,Difference-in-means,0,0.9577465696527938,0.1597330686601931,0.6446697550788154,1.2708233842267722,NA,1
1686,1,300,12,TRUE,TRUE,FALSE,1,TWFE,0,1.1442467286277227,0.11692040893613612,0.915082727112896,1.3734107301425496,NA,1
1686,1,300,12,TRUE,TRUE,FALSE,1,TWFE with $\bm{w}_i' \bm{\beta}_t$,0,1.1263340145992733,0.11904026173104457,0.8930151016064259,1.3596529275921203,NA,1
1686,1,300,12,TRUE,TRUE,FALSE,1,Augmented Synthetic Control,0,1.0823164488610957,0.1111742040849244,0.7908837336301784,1.3002178888675473,NA,1
1686,1,300,12,TRUE,TRUE,FALSE,1,Generalized Synth ($p$ known),0,1.0933462686508149,0.15126776799532074,0.7968668913582256,1.3898256459434042,2,1
1686,1,300,12,TRUE,TRUE,FALSE,1,Generalized Synth ($p$ estimated),0,0.5795757978522375,0.07597502083390949,0.4306674932930946,0.7284841024113803,1,1
1686,1,300,12,TRUE,TRUE,FALSE,1,Factor Imputation ($\bm{F}$ known),0,1.1519599084228425,0.08995942693056211,0.9756394316389408,1.3282803852067442,NA,1
1686,1,300,12,TRUE,TRUE,FALSE,1,QLD ($p$ known),0,1.2023056927861098,0.15363436856072646,0.9011823304070858,1.5034290551651337,2,1
1686,1,300,12,TRUE,TRUE,FALSE,1,QLD ($p$ estimated),0,1.2023056927861098,0.15363436856072646,0.9011823304070858,1.5034290551651337,2,1
1687,1,300,12,TRUE,TRUE,FALSE,1,Difference-in-means,0,1.1593821824543789,0.1736229602724492,0.8190811803203784,1.4996831845883791,NA,1
1687,1,300,12,TRUE,TRUE,FALSE,1,TWFE,0,1.102461354072095,0.1183371891656486,0.8705204633074234,1.3344022448367658,NA,1
1687,1,300,12,TRUE,TRUE,FALSE,1,TWFE with $\bm{w}_i' \bm{\beta}_t$,0,1.1047636428512648,0.11929042487109848,0.8709544101039117,1.338572875598618,NA,1
1687,1,300,12,TRUE,TRUE,FALSE,1,Augmented Synthetic Control,0,1.2422632915206395,0.17173841182775487,0.6582771141789997,1.5788705787030393,NA,1
1687,1,300,12,TRUE,TRUE,FALSE,1,Generalized Synth ($p$ known),0,1.0287354394809722,0.1494168222253729,0.7358838492348175,1.321587029727127,2,1
1687,1,300,12,TRUE,TRUE,FALSE,1,Generalized Synth ($p$ estimated),0,0.5682278284062604,0.16483162445912272,0.2451637809531485,0.8912918758593723,0,1
1687,1,300,12,TRUE,TRUE,FALSE,1,Factor Imputation ($\bm{F}$ known),0,1.0362943603505566,0.09742745049807808,0.8453365573743236,1.2272521633267897,NA,1
1687,1,300,12,TRUE,TRUE,FALSE,1,QLD ($p$ known),0,1.0242082796688132,0.1396415707794012,0.7505108009411869,1.2979057583964395,2,1
1687,1,300,12,TRUE,TRUE,FALSE,1,QLD ($p$ estimated),0,1.0242082796688132,0.1396415707794012,0.7505108009411869,1.2979057583964395,2,1
1688,1,300,12,TRUE,TRUE,FALSE,1,Difference-in-means,0,1.1339663798689208,0.16257273569786268,0.81532381790111,1.4526089418367316,NA,1
1688,1,300,12,TRUE,TRUE,FALSE,1,TWFE,0,0.9419885113901924,0.11065762800947827,0.725099560491615,1.15887746228877,NA,1
1688,1,300,12,TRUE,TRUE,FALSE,1,TWFE with $\bm{w}_i' \bm{\beta}_t$,0,0.937342767924332,0.11272900823828123,0.7163939117773008,1.1582916240713634,NA,1
1688,1,300,12,TRUE,TRUE,FALSE,1,Augmented Synthetic Control,0,0.8389282202825142,0.07447072229932138,0.6957080526953472,0.984890835989184,NA,1
1688,1,300,12,TRUE,TRUE,FALSE,1,Generalized Synth ($p$ known),0,0.8805455111247225,0.11451793501846,0.6560944829046427,1.1049965393448022,2,1
1688,1,300,12,TRUE,TRUE,FALSE,1,Generalized Synth ($p$ estimated),0,0.4522240818877597,0.08391941273881101,0.2877450553159383,0.6167031084595811,1,1
1688,1,300,12,TRUE,TRUE,FALSE,1,Factor Imputation ($\bm{F}$ known),0,0.9830873175109612,0.09056710989336464,0.8055757821199664,1.1605988529019555,NA,1
1688,1,300,12,TRUE,TRUE,FALSE,1,QLD ($p$ known),0,0.8631733205810155,0.12185546195391216,0.6243366151513476,1.102010026010683,2,1
1688,1,300,12,TRUE,TRUE,FALSE,1,QLD ($p$ estimated),0,0.8631733205810155,0.12185546195391216,0.6243366151513476,1.102010026010683,2,1
1689,1,300,12,TRUE,TRUE,FALSE,1,Difference-in-means,0,1.0040787665544566,0.15956385269146128,0.6913336152791925,1.3168239178297207,NA,1
1689,1,300,12,TRUE,TRUE,FALSE,1,TWFE,0,0.9692386603169764,0.1158935512907932,0.7420872997870216,1.196390020846931,NA,1
1689,1,300,12,TRUE,TRUE,FALSE,1,TWFE with $\bm{w}_i' \bm{\beta}_t$,0,0.9662235946931408,0.1161624288526938,0.738545234141861,1.1939019552444208,NA,1
1689,1,300,12,TRUE,TRUE,FALSE,1,Augmented Synthetic Control,0,0.977827094787974,0.09953479394430122,0.7595226823060711,1.1729152909188043,NA,1
1689,1,300,12,TRUE,TRUE,FALSE,1,Generalized Synth ($p$ known),0,0.905386484990682,0.12269858977729522,0.664901668073329,1.145871301908035,2,1
1689,1,300,12,TRUE,TRUE,FALSE,1,Generalized Synth ($p$ estimated),0,0.4095269902518841,0.08180172818991553,0.2491985491265148,0.5698554313772534,1,1
1689,1,300,12,TRUE,TRUE,FALSE,1,Factor Imputation ($\bm{F}$ known),0,0.9318048556215844,0.09061141139479022,0.7542064892877958,1.109403221955373,NA,1
1689,1,300,12,TRUE,TRUE,FALSE,1,QLD ($p$ known),0,0.8896223540202837,0.13145800876971905,0.6319646568316344,1.147280051208933,2,1
1689,1,300,12,TRUE,TRUE,FALSE,1,QLD ($p$ estimated),0,0.8896223540202837,0.13145800876971905,0.6319646568316344,1.147280051208933,2,1
1690,1,300,12,TRUE,TRUE,FALSE,1,Difference-in-means,0,1.068924522491435,0.16395319957845753,0.7475762513176583,1.3902727936652115,NA,1
1690,1,300,12,TRUE,TRUE,FALSE,1,TWFE,0,1.042273076146718,0.11582815711728416,0.8152498881968411,1.269296264096595,NA,1
1690,1,300,12,TRUE,TRUE,FALSE,1,TWFE with $\bm{w}_i' \bm{\beta}_t$,0,1.034645957045354,0.1155243218239792,0.8082182862703549,1.2610736278203534,NA,1
1690,1,300,12,TRUE,TRUE,FALSE,1,Augmented Synthetic Control,0,1.046904967751257,0.09779279617430876,0.8269335800746899,1.238578848252902,NA,1
1690,1,300,12,TRUE,TRUE,FALSE,1,Generalized Synth ($p$ known),0,1.0667305295102172,0.14299694111096337,0.786461675033334,1.3469993839871004,2,1
1690,1,300,12,TRUE,TRUE,FALSE,1,Generalized Synth ($p$ estimated),0,0.6084420569708092,0.1458597368008034,0.3225622260467431,0.8943218878948753,0,1
1690,1,300,12,TRUE,TRUE,FALSE,1,Factor Imputation ($\bm{F}$ known),0,1.138279330740275,0.0935775098971422,0.9548674113418762,1.3216912501386735,NA,1
